date,county,own,utility,zip
2011.05,Alameda County,5,ZEV,94708
2011.05,Alameda County,5,ZEV,94539
2011.05,Contra Costa County,1,ZEV,94526
2011.05,Yolo County,5,ZEV,95776
2011.05,Ventura County,5,ZEV,93063
2011.05,Orange County,5,ZEV,92887
2011.05,Orange County,5,ZEV,92870
2011.05,Orange County,5,ZEV,92648
2011.05,Los Angeles County,5,ZEV,91350
2011.05,Los Angeles County,5,ZEV,90024
2011.05,San Diego County,5,ZEV,92130
2011.05,San Diego County,5,ZEV,92037
2011.05,San Diego County,5,ZEV,91941
2011.05,Santa Cruz County,5,ZEV,95003
2011.05,Sonoma County,5,ZEV,94952
2011.05,Santa Clara County,5,ZEV,95136
2011.05,Santa Clara County,5,ZEV,95124
2011.05,Santa Clara County,5,ZEV,95124
2011.05,Santa Clara County,5,ZEV,95035
2011.05,San Mateo County,5,ZEV,94403
2011.05,San Mateo County,5,ZEV,94066
2011.05,Marin County,5,ZEV,94901
2011.05,Contra Costa County,5,ZEV,94583
2011.05,Alameda County,5,ZEV,94707
2011.05,Alameda County,5,ZEV,94702
2011.05,Alameda County,5,ZEV,94551
2011.05,Santa Clara County,5,ZEV,94303
2011.05,Santa Clara County,5,ZEV,94022
2011.05,Ventura County,5,ZEV,93065
2011.05,Ventura County,5,ZEV,93021
2011.05,San Bernardino County,5,ZEV,92313
2011.05,Orange County,5,ZEV,92705
2011.05,Los Angeles County,5,ZEV,91775
2011.05,Los Angeles County,5,ZEV,91702
2011.05,Los Angeles County,5,ZEV,90274
2011.05,Los Angeles County,5,ZEV,90266
2011.05,Los Angeles County,5,ZEV,91326
2011.05,Los Angeles County,5,ZEV,90049
2011.05,San Luis Obispo County,5,ZEV,93401
2011.05,Fresno County,5,ZEV,93728
2011.05,San Diego County,5,ZEV,92128
2011.05,San Diego County,5,ZEV,92128
2011.05,San Diego County,5,ZEV,92117
2011.05,San Diego County,5,ZEV,92065
2011.05,San Diego County,5,ZEV,92064
2011.05,San Diego County,5,ZEV,91901
2011.05,Santa Cruz County,5,ZEV,95060
2011.05,San Mateo County,5,ZEV,94020
2011.05,San Francisco County,5,ZEV,94121
2011.05,Marin County,5,ZEV,94945
2011.05,Alameda County,5,ZEV,94587
2011.05,Los Angeles County,3,ZEV,90012
2011.05,Orange County,5,ZEV,92679
2011.05,Orange County,5,ZEV,90630
2011.05,Los Angeles County,5,ZEV,90275
2011.05,Los Angeles County,5,ZEV,90077
2011.05,Los Angeles County,5,ZEV,90024
2011.05,Santa Barbara County,5,ZEV,93105
2011.05,San Diego County,5,ZEV,92130
2011.05,San Diego County,5,ZEV,92129
2011.05,San Diego County,5,ZEV,92067
2011.05,San Diego County,5,ZEV,92065
2011.05,San Diego County,5,ZEV,92024
2011.05,San Diego County,5,ZEV,92024
2011.05,Kern County,5,ZEV,93561
2011.05,Santa Clara County,5,ZEV,95139
2011.05,Santa Clara County,5,ZEV,95128
2011.05,Santa Clara County,5,ZEV,95123
2011.05,Santa Clara County,5,ZEV,95121
2011.05,Santa Clara County,5,ZEV,95037
2011.05,Santa Clara County,5,ZEV,94043
2011.05,San Mateo County,5,ZEV,94404
2011.05,San Mateo County,5,ZEV,94070
2011.05,San Francisco County,5,ZEV,94127
2011.05,Contra Costa County,5,ZEV,94596
2011.05,Alameda County,5,ZEV,94709
2011.05,Santa Clara County,5,ZEV,94303
2011.05,Santa Clara County,5,ZEV,94301
2011.05,Orange County,5,ZEV,92867
2011.05,Orange County,5,ZEV,92625
2011.05,Los Angeles County,5,ZEV,90803
2011.05,Santa Barbara County,5,ZEV,93108
2011.05,San Diego County,5,ZEV,92131
2011.05,San Diego County,5,ZEV,92123
2011.05,San Diego County,5,ZEV,92109
2011.05,San Diego County,5,ZEV,92064
2011.05,San Diego County,5,ZEV,92037
2011.05,San Diego County,5,ZEV,92014
2011.05,San Diego County,5,ZEV,91901
2011.05,Santa Cruz County,5,ZEV,95060
2011.05,Sonoma County,5,ZEV,95472
2011.05,Sonoma County,5,ZEV,95472
2011.05,Santa Clara County,5,ZEV,94087
2011.05,San Mateo County,5,ZEV,94065
2011.05,San Mateo County,5,ZEV,94044
2011.05,Contra Costa County,5,ZEV,94563
2011.05,Contra Costa County,5,ZEV,94549
2011.05,Contra Costa County,5,ZEV,94549
2011.05,Alameda County,5,ZEV,94602
2011.05,Los Angeles County,5,ZEV,93551
2011.05,Ventura County,5,ZEV,93060
2011.05,Ventura County,5,ZEV,91360
2011.05,Los Angeles County,5,ZEV,90232
2011.05,Los Angeles County,5,ZEV,91436
2011.05,Los Angeles County,5,ZEV,90292
2011.05,Tulare County,5,ZEV,93221
2011.05,San Diego County,5,ZEV,92067
2011.05,San Diego County,5,ZEV,92008
2011.05,San Diego County,5,ZEV,91902
2011.05,Santa Clara County,5,ZEV,95124
2011.05,Santa Clara County,5,ZEV,95123
2011.05,Santa Clara County,5,ZEV,95120
2011.05,Santa Clara County,5,ZEV,95111
2011.05,Santa Clara County,5,ZEV,95037
2011.05,Santa Clara County,5,ZEV,95014
2011.05,Santa Clara County,5,ZEV,94089
2011.05,Santa Clara County,5,ZEV,94087
2011.05,San Mateo County,5,ZEV,94402
2011.05,San Mateo County,5,ZEV,94019
2011.05,Orange County,5,ZEV,92660
2011.05,Orange County,5,ZEV,92656
2011.05,Orange County,5,ZEV,90630
2011.05,Los Angeles County,5,ZEV,91350
2011.05,San Diego County,5,ZEV,92029
2011.05,San Diego County,5,ZEV,92009
2011.05,San Diego County,5,ZEV,92008
2011.05,San Diego County,5,ZEV,91941
2011.05,Sacramento County,5,ZEV,95818
2011.05,Humboldt County,5,ZEV,95521
2011.05,Santa Cruz County,5,ZEV,95003
2011.05,Santa Clara County,5,ZEV,95051
2011.05,Sonoma County,5,ZEV,95472
2011.05,Santa Clara County,5,ZEV,95118
2011.05,San Mateo County,5,ZEV,94044
2011.05,San Mateo County,5,ZEV,94015
2011.05,San Francisco County,5,ZEV,94118
2011.05,Alameda County,5,ZEV,94618
2011.05,Alameda County,5,ZEV,94611
2011.05,Alameda County,5,ZEV,94539
2011.05,Alameda County,5,ZEV,94539
2011.05,Santa Clara County,5,ZEV,94301
2011.05,Los Angeles County,5,ZEV,91207
2011.05,San Diego County,5,ZEV,92078
2011.05,San Diego County,5,ZEV,92024
2011.05,San Diego County,5,ZEV,92024
2011.05,Sonoma County,5,ZEV,95448
2011.05,Santa Clara County,5,ZEV,95131
2011.05,Santa Clara County,5,ZEV,95124
2011.05,Santa Clara County,5,ZEV,95120
2011.05,Santa Clara County,5,ZEV,95120
2011.05,Santa Clara County,5,ZEV,95035
2011.05,Santa Clara County,5,ZEV,94040
2011.05,Santa Clara County,5,ZEV,94025
2011.05,San Mateo County,5,ZEV,94062
2011.05,San Mateo County,5,ZEV,94062
2011.05,Marin County,5,ZEV,94945
2011.05,Marin County,5,ZEV,94939
2011.05,Contra Costa County,5,ZEV,94549
2011.05,Alameda County,5,ZEV,94555
2011.05,Santa Clara County,5,ZEV,94303
2011.05,Los Angeles County,5,ZEV,91604
2011.05,Los Angeles County,5,ZEV,91326
2011.05,San Diego County,5,ZEV,92130
2011.05,San Diego County,5,ZEV,92011
2011.05,San Benito County,5,ZEV,95045
2011.05,Santa Clara County,5,ZEV,95129
2011.05,Santa Clara County,5,ZEV,95125
2011.05,Santa Clara County,5,ZEV,95020
2011.05,San Mateo County,5,ZEV,94402
2011.05,San Mateo County,5,ZEV,94070
2011.05,San Francisco County,5,ZEV,94131
2011.05,Marin County,5,ZEV,94901
2011.05,Alameda County,5,ZEV,94708
2011.05,Alameda County,5,ZEV,94560
2011.05,Santa Clara County,5,ZEV,94301
2011.05,Orange County,5,ZEV,92649
2011.05,Los Angeles County,5,ZEV,91108
2011.05,Los Angeles County,5,ZEV,90275
2011.05,Los Angeles County,5,ZEV,90019
2011.05,Shasta County,5,ZEV,96001
2011.05,Shasta County,5,ZEV,96069
2011.05,San Diego County,5,ZEV,92122
2011.05,San Diego County,5,ZEV,92117
2011.05,San Diego County,5,ZEV,92107
2011.05,San Diego County,5,ZEV,92104
2011.05,San Diego County,5,ZEV,92024
2011.05,Santa Clara County,5,ZEV,95032
2011.05,Santa Clara County,5,ZEV,95030
2011.05,Santa Clara County,5,ZEV,95014
2011.05,Santa Clara County,5,ZEV,95008
2011.05,Santa Clara County,5,ZEV,94022
2011.05,San Mateo County,5,ZEV,94062
2011.05,San Francisco County,5,ZEV,94107
2011.05,Alameda County,5,ZEV,94552
2011.05,Santa Clara County,5,ZEV,94303
2011.05,Orange County,5,ZEV,92603
2011.05,Tulare County,5,ZEV,93292
2011.05,Madera County,5,ZEV,93610
2011.05,Sonoma County,5,ZEV,95472
2011.05,Sonoma County,5,ZEV,95405
2011.05,Santa Clara County,5,ZEV,95135
2011.05,Santa Clara County,5,ZEV,95014
2011.05,Santa Clara County,5,ZEV,94041
2011.05,Santa Clara County,5,ZEV,94041
2011.05,San Mateo County,5,ZEV,94404
2011.05,San Mateo County,5,ZEV,94065
2011.05,Marin County,5,ZEV,94965
2011.05,Marin County,5,ZEV,94941
2011.05,Contra Costa County,5,ZEV,94563
2011.05,Contra Costa County,5,ZEV,94526
2011.05,Santa Clara County,5,ZEV,94306
2011.05,San Mateo County,5,ZEV,94303
2011.05,Orange County,5,ZEV,92625
2011.05,Los Angeles County,5,ZEV,91789
2011.05,San Diego County,5,ZEV,92127
2011.05,San Diego County,5,ZEV,92126
2011.05,San Diego County,5,ZEV,92122
2011.05,San Diego County,5,ZEV,92122
2011.05,San Diego County,5,ZEV,92103
2011.05,San Diego County,5,ZEV,92082
2011.05,San Diego County,5,ZEV,92024
2011.05,Santa Clara County,5,ZEV,95132
2011.05,San Mateo County,5,ZEV,94070
2011.05,San Mateo County,5,ZEV,94028
2011.05,Alameda County,5,ZEV,94710
2011.05,Orange County,1,ZEV,92660
2011.05,San Diego County,5,ZEM,92024
2011.05,Orange County,5,ZEV,92835
2011.05,Los Angeles County,5,ZEV,90807
2011.05,Los Angeles County,5,ZEV,90504
2011.05,Riverside County,5,ZEV,92507
2011.05,San Joaquin County,5,ZEV,95376
2011.05,San Diego County,5,ZEV,92130
2011.05,San Diego County,5,ZEV,92116
2011.05,Santa Cruz County,5,ZEV,95073
2011.05,Santa Clara County,5,ZEV,95120
2011.05,Santa Clara County,5,ZEV,95070
2011.05,San Mateo County,5,ZEV,94404
2011.05,San Mateo County,5,ZEV,94028
2011.05,Contra Costa County,5,ZEV,94523
2011.05,Alameda County,5,ZEV,94618
2011.05,Orange County,5,ZEV,92868
2011.05,Orange County,5,ZEV,92657
2011.05,Orange County,5,ZEV,92626
2011.05,Los Angeles County,5,ZEV,91214
2011.05,Los Angeles County,5,ZEV,90502
2011.05,Los Angeles County,5,ZEV,90266
2011.05,Los Angeles County,5,ZEV,90266
2011.05,Los Angeles County,5,ZEV,90066
2011.05,San Diego County,5,ZEV,92117
2011.05,San Diego County,5,ZEV,92115
2011.05,San Diego County,5,ZEV,92078
2011.05,San Diego County,5,ZEV,92057
2011.05,San Diego County,5,ZEV,92027
2011.05,Santa Clara County,5,ZEV,95035
2011.05,Santa Clara County,5,ZEV,94087
2011.05,San Mateo County,5,ZEV,94062
2011.05,Napa County,5,ZEV,94574
2011.05,Alameda County,5,ZEV,94539
2011.05,Sonoma County,1,ZEV,95403
2011.05,San Diego County,5,NEV,92119
2011.05,Ventura County,5,ZEV,91320
2011.05,Riverside County,5,ZEV,92503
2011.05,Orange County,5,ZEV,92683
2011.05,Orange County,5,ZEV,92646
2011.05,Los Angeles County,5,ZEV,90068
2011.05,Los Angeles County,5,ZEV,90006
2011.05,San Diego County,5,ZEV,92131
2011.05,San Diego County,5,ZEV,92107
2011.05,San Diego County,5,ZEV,92024
2011.05,El Dorado County,5,ZEV,95682
2011.05,Santa Clara County,5,ZEV,95129
2011.05,Santa Clara County,5,ZEV,95118
2011.05,Alameda County,5,ZEV,94539
2011.05,Santa Clara County,5,ZEV,94301
2011.05,Alameda County,5,ZEV,94501
2011.05,Orange County,5,ZEV,92886
2011.05,Los Angeles County,5,ZEV,91711
2011.05,Los Angeles County,5,ZEV,91711
2011.05,Orange County,5,ZEV,92673
2011.05,Los Angeles County,5,ZEV,90012
2011.05,San Diego County,5,ZEV,92024
2011.05,Santa Cruz County,5,ZEV,95010
2011.05,Sonoma County,5,ZEV,95472
2011.05,Sonoma County,5,ZEV,95409
2011.05,Santa Clara County,5,ZEV,95123
2011.05,Santa Clara County,5,ZEV,95032
2011.05,Santa Clara County,5,ZEV,94024
